,0,1,2,3,4,5,6,7,8,9,10,11,,0.098039216,9.803921569,,
5316,44,96,70,59,77,68,67,67,67,61,57,64,,,,,
5317,43,91,68,59,75,70,67,67,68,59,57,60,,,,,
5318,43,91,71,62,74,71,67,68,69,61,57,60,,,,,
5319,42,90,71,60,75,70,68,67,67,59,57,61,,,,,
5320,42,87,71,58,71,72,67,67,67,61,57,59,,,,,
5321,43,87,73,61,87,68,69,67,68,60,57,61,,,,,
5322,43,86,77,60,80,79,66,68,68,62,57,61,,,,,
5323,44,85,71,68,86,81,68,68,68,59,56,61,,,,,
5324,44,84,68,65,76,78,70,67,68,62,57,61,,,,,
5325,42,83,71,62,88,78,73,67,66,61,57,64,,,,,
5326,44,81,59,66,79,82,82,67,69,59,57,59,,,,,
5327,45,80,58,61,79,81,83,69,69,61,57,56,,,,,
5328,45,79,53,61,81,90,82,76,68,62,57,59,,,,,
5329,45,78,58,64,75,90,81,69,68,65,57,58,,,,,
5330,47,78,57,64,83,95,81,64,68,61,57,62,,,,,
5331,45,76,58,60,74,82,74,73,69,62,56,57,,,,,
5332,46,75,57,59,85,89,83,70,69,62,57,62,,,,,
5333,45,74,59,61,78,83,80,70,69,61,57,62,,,,,
5334,47,73,56,63,87,87,86,70,72,62,57,61,,,,,
5335,46,73,59,62,82,95,88,69,72,62,57,62,,,,,
5336,46,71,56,59,75,95,91,71,74,61,56,61,,,,,
5337,46,70,58,59,73,92,86,72,78,63,56,59,,,,,
5338,48,69,60,57,72,81,87,68,79,60,58,66,,,,,
5339,46,70,58,51,72,86,83,76,82,65,57,59,,,,,
5340,45,70,60,55,71,89,79,77,82,71,57,59,,,,,
5341,45,67,58,59,69,89,85,85,85,69,57,60,,,,,
5342,47,71,57,58,66,87,84,77,79,75,57,60,,,,,
5343,46,67,58,62,67,87,89,89,87,76,58,62,,,,,
5344,47,68,57,57,68,87,81,81,88,77,57,58,,,,,
5345,49,69,54,52,66,85,87,78,88,78,57,57,,,,,
5346,47,68,60,53,66,82,82,86,90,79,57,58,,,,,
5347,51,69,60,57,65,81,80,82,89,83,57,64,,,,,
5348,48,69,61,52,65,80,78,83,89,84,58,64,,,,,
5349,47,69,59,55,63,77,73,78,85,75,57,57,,,,,
5350,47,67,59,51,61,76,70,74,82,70,57,59,,,,,
5351,48,67,59,59,61,74,68,71,79,67,56,61,,,,,
5352,48,66,58,64,59,73,66,69,78,67,56,60,,,,,
5353,47,67,62,60,60,73,67,69,76,65,56,59,,,,,
5354,50,67,60,57,57,72,65,67,75,63,56,58,,,,,
5355,49,67,64,54,62,71,64,66,73,61,56,56,,,,,
5356,49,67,60,56,62,70,63,66,72,61,57,61,,,,,
5357,47,67,64,53,63,71,64,66,71,63,57,61,,,,,
5358,49,67,58,55,64,71,66,66,70,60,56,61,,,,,
5359,49,67,64,63,63,69,66,67,69,64,57,59,,,,,
5360,49,67,56,56,62,70,66,66,70,60,57,61,,,,,
5361,48,68,54,52,64,69,67,66,68,63,57,61,,,,,
5362,47,67,56,60,62,68,65,66,69,62,57,61,,,,,
5363,48,67,65,56,65,69,68,67,68,61,57,63,,,,,
5364,48,67,59,59,64,67,66,66,68,60,57,57,,,,,
5365,48,67,61,63,64,67,66,66,67,59,56,62,,,,,
5366,47,68,59,57,64,70,66,66,68,63,56,56,,,,,
5367,46,67,57,57,64,68,66,67,66,61,57,61,,,,,
5368,47,68,59,53,65,67,65,68,67,62,57,63,,,,,
5369,47,67,59,55,64,68,65,67,68,62,57,62,,,,,
5370,48,67,59,54,64,67,64,68,67,62,57,63,,,,,
5371,47,67,60,56,63,67,65,67,68,62,56,61,,,,,
5372,47,67,59,63,62,68,64,66,67,61,57,62,,,,,
5373,47,67,61,58,63,67,66,66,67,61,56,65,,,,,
5374,47,67,60,60,62,68,67,66,68,59,57,60,,,,,
5375,47,67,61,59,63,67,66,66,67,60,56,63,,,,,
5376,47,67,55,54,63,67,66,66,67,62,57,61,,,,,
5377,47,67,60,54,64,67,66,66,67,60,57,56,,,,,
5378,46,67,56,58,64,67,65,67,67,59,57,62,,,,,
5379,46,67,58,52,65,68,65,67,68,61,57,63,,,,,
5380,46,67,62,55,64,67,65,67,67,59,56,62,,,,,
5381,45,67,57,55,64,67,66,67,67,60,57,63,,,,,
5382,45,67,61,57,64,68,67,67,68,64,57,62,,,,,
5383,45,67,57,63,63,67,67,67,67,61,57,62,,,,,
5384,45,67,56,55,65,67,64,66,67,58,56,56,,,,,
5385,45,67,56,58,62,67,66,66,68,63,57,60,,,,,
5386,45,67,55,59,64,67,63,66,68,64,57,56,,,,,
5387,45,68,57,58,64,67,65,65,67,63,57,60,,,,,
5388,45,68,60,60,65,67,66,67,68,63,57,62,,,,,
5389,45,68,54,52,65,67,66,67,67,62,57,57,,,,,
5390,45,69,58,52,66,68,68,68,67,63,58,64,,,,,
5391,51,67,56,59,65,68,66,65,67,58,56,59,,,,,
5392,45,67,55,60,65,68,66,66,68,60,57,56,,,,,
5393,45,68,57,60,65,68,67,66,67,59,57,62,,,,,
5394,45,68,54,59,65,67,66,66,67,60,57,59,,,,,
5395,45,68,57,55,64,67,67,67,68,61,57,62,,,,,
5396,44,68,54,56,66,67,65,67,67,61,57,62,,,,,
5397,45,67,59,62,65,67,67,65,68,62,57,60,,,,,
5398,44,67,54,55,64,68,65,67,67,63,57,63,,,,,
5399,44,67,65,57,64,67,66,66,67,58,56,56,,,,,
5400,44,67,61,55,65,67,66,65,67,60,57,60,,,,,
5401,44,67,59,58,63,67,66,66,67,62,57,61,,,,,
5402,44,68,57,58,63,67,64,67,67,61,57,61,,,,,
5403,44,66,61,63,64,67,65,66,68,64,57,62,,,,,
5404,44,66,58,58,64,67,63,67,67,61,57,62,,,,,
5405,44,67,64,59,64,68,65,67,67,61,58,63,,,,,
5406,44,66,59,59,63,67,64,67,67,63,56,61,,,,,
5407,44,68,57,58,62,67,66,67,67,61,57,61,,,,,
5408,36,67,58,52,63,67,66,66,67,62,57,63,,,,,
5409,44,67,59,62,65,68,63,65,68,61,57,62,,,,,
5410,44,67,64,56,63,67,66,67,68,61,57,61,,,,,
5411,44,67,57,55,64,67,66,67,67,61,56,59,,,,,
5412,44,67,59,54,64,67,66,66,67,62,57,63,,,,,
5413,44,68,54,56,65,68,65,65,68,62,57,62,,,,,
5414,45,67,56,61,65,67,65,66,68,58,57,57,,,,,
5415,44,68,55,59,64,67,66,66,67,62,56,61,,,,,
5416,44,68,57,58,66,67,66,66,68,59,57,62,,,,,
5417,44,67,54,58,63,67,66,66,67,60,57,62,,,,,
5418,45,68,58,57,63,67,67,67,67,61,57,63,,,,,
5419,52,67,54,51,63,67,65,67,67,61,57,61,,,,,
5420,44,67,59,56,63,67,63,66,67,59,56,59,,,,,
5421,44,67,57,55,64,68,65,68,68,62,57,63,,,,,
5422,44,67,58,57,63,67,63,66,67,61,56,59,,,,,
5423,44,67,60,62,65,67,66,65,67,60,57,57,,,,,
5424,55,67,59,60,64,67,67,67,67,62,57,60,,,,,
5425,43,67,58,56,64,68,65,67,67,61,58,63,,,,,
5426,44,68,58,52,64,68,66,68,68,61,57,60,,,,,
5427,44,67,56,55,65,67,66,66,67,58,57,58,,,,,
5428,44,68,59,52,65,67,66,66,67,60,57,61,,,,,
5429,44,67,57,56,64,67,67,66,68,60,57,57,,,,,
5430,44,68,59,63,65,68,66,65,67,60,57,62,,,,,
5431,45,68,61,57,64,68,64,67,67,58,57,63,,,,,
5432,44,67,60,61,64,68,65,65,68,61,57,62,,,,,
5433,44,68,62,61,63,68,65,67,68,62,57,63,,,,,
5434,44,67,65,63,65,68,67,68,68,61,58,66,,,,,
5435,44,67,59,60,64,67,66,66,67,59,56,62,,,,,
5436,44,68,60,57,64,68,66,67,68,65,57,59,,,,,
5437,44,67,59,52,64,67,66,66,67,64,57,60,,,,,
5438,44,68,53,58,65,68,64,65,67,60,57,61,,,,,
5439,44,66,61,61,65,68,65,67,68,65,57,63,,,,,
5440,39,67,58,51,62,67,65,66,67,61,57,61,,,,,
5441,43,63,55,56,64,67,66,67,67,62,57,61,,,,,
5442,43,76,58,63,63,67,67,67,67,59,57,63,,,,,
5443,42,68,55,59,64,68,66,67,68,60,57,63,,,,,
5444,43,81,57,58,63,68,66,67,68,60,56,62,,,,,
5445,44,81,57,59,64,68,64,66,67,60,57,66,,,,,
5446,43,86,58,55,64,66,65,67,67,64,57,60,,,,,
5447,42,82,57,52,66,66,64,68,67,60,57,59,,,,,
5448,43,81,60,56,66,68,66,67,69,62,57,60,,,,,
5449,43,81,56,62,66,69,65,68,67,62,57,59,,,,,
5450,43,75,62,56,66,68,67,66,68,64,57,61,,,,,
5451,43,88,65,62,65,69,66,66,67,60,57,63,,,,,
5452,43,93,60,57,65,68,66,66,67,64,57,62,,,,,
5453,44,89,67,56,66,68,67,67,67,60,57,59,,,,,
5454,43,94,68,61,65,67,64,67,67,61,57,63,,,,,
5455,42,88,66,63,66,67,66,66,67,60,57,60,,,,,
5456,43,89,73,55,66,67,67,66,67,62,57,59,,,,,
5457,43,88,71,57,66,67,67,67,67,62,56,59,,,,,
5458,43,92,69,56,66,67,65,67,67,61,57,63,,,,,
5459,41,84,72,59,68,67,67,67,68,62,57,61,,,,,
5460,43,93,72,59,70,66,65,66,67,62,56,58,,,,,
5461,43,96,69,59,65,68,67,66,67,63,56,61,,,,,
5462,42,95,71,65,73,67,65,66,68,61,57,61,,,,,
5463,43,97,74,57,76,69,65,66,68,59,57,62,,,,,
5464,43,91,74,59,81,69,67,67,68,60,57,63,,,,,
5465,43,90,74,59,76,66,67,67,68,59,57,61,,,,,
5466,43,89,73,59,78,70,68,67,68,61,57,61,,,,,
5467,43,87,73,62,74,76,67,67,67,60,57,66,,,,,
5468,43,86,72,64,70,79,69,67,67,60,56,59,,,,,
5469,43,85,73,63,75,78,68,67,67,64,57,62,,,,,
5470,44,84,72,65,70,70,69,68,67,61,56,60,,,,,
5471,44,84,72,63,74,78,68,67,67,62,57,61,,,,,
5472,45,83,72,60,71,88,70,68,69,63,57,61,,,,,
5473,44,81,58,69,83,87,72,69,67,61,57,58,,,,,
5474,45,80,59,65,74,87,70,71,69,61,57,61,,,,,
5475,45,79,61,61,83,79,76,72,69,61,57,57,,,,,
5476,46,79,58,64,86,84,77,73,68,60,57,62,,,,,
5477,45,77,60,65,92,82,86,76,68,62,57,64,,,,,
5478,46,77,58,58,87,93,87,75,68,59,58,63,,,,,
5479,47,76,57,61,83,97,85,71,69,62,57,61,,,,,
5480,45,75,62,61,83,95,81,73,71,59,57,64,,,,,
5481,48,73,58,62,82,85,87,72,71,63,57,62,,,,,
5482,47,73,59,59,81,91,89,80,70,63,57,63,,,,,
5483,47,72,57,59,77,91,81,66,71,62,57,62,,,,,
5484,47,71,57,59,75,86,89,70,73,63,58,62,,,,,
5485,48,70,58,55,73,96,81,71,80,69,59,63,,,,,
5486,47,70,63,57,72,97,92,74,82,72,57,58,,,,,
5487,47,71,57,53,71,89,92,70,82,71,57,61,,,,,
5488,46,71,60,55,68,88,94,77,86,73,58,60,,,,,
5489,47,70,57,57,67,87,87,78,81,76,57,62,,,,,
5490,47,68,57,56,68,87,84,80,85,78,58,61,,,,,
5491,47,69,57,61,66,85,82,82,83,71,57,62,,,,,
5492,46,69,58,58,65,83,84,77,87,71,57,62,,,,,
5493,46,67,58,62,64,81,81,82,86,79,57,64,,,,,
5494,47,69,60,59,63,80,80,76,87,81,57,63,,,,,
5495,38,70,59,58,63,78,77,79,90,80,57,59,,,,,
5496,42,68,60,60,63,75,72,77,84,74,57,63,,,,,
5497,46,68,59,58,65,74,69,73,82,70,56,62,,,,,
5498,47,67,61,54,63,73,69,71,79,68,56,61,,,,,
5499,49,67,61,56,63,72,67,69,78,66,56,62,,,,,
5500,49,67,61,51,60,73,67,69,76,65,56,60,,,,,
5501,48,67,65,55,57,71,66,67,75,63,56,59,,,,,
5502,48,69,57,56,63,71,65,66,73,63,56,58,,,,,
5503,48,67,62,59,58,71,65,67,72,60,56,59,,,,,
5504,48,67,61,59,61,68,64,66,71,61,56,65,,,,,
5505,48,67,60,60,64,69,64,66,71,58,57,61,,,,,
5506,48,67,59,58,63,69,65,66,69,61,57,57,,,,,
5507,48,67,59,56,62,70,65,67,68,61,56,64,,,,,
5508,48,67,58,57,64,70,66,66,69,61,56,58,,,,,
5509,48,67,56,52,64,71,66,65,69,64,57,62,,,,,
5510,48,68,58,58,61,69,63,66,68,60,56,60,,,,,
5511,48,68,59,58,62,69,65,67,66,59,56,59,,,,,
5512,47,67,56,57,63,67,65,65,68,63,57,63,,,,,
5513,48,67,54,62,63,68,66,67,67,61,57,65,,,,,
5514,47,68,58,57,62,68,66,67,67,63,57,59,,,,,
5515,47,67,58,54,63,67,63,65,67,58,57,63,,,,,
5516,46,67,57,56,62,67,66,67,68,59,56,59,,,,,
5517,46,68,54,57,63,67,66,66,67,60,56,63,,,,,
5518,46,67,64,57,63,68,66,66,68,61,57,64,,,,,
5519,46,68,54,55,64,67,67,67,67,60,57,56,,,,,
5520,45,67,59,52,64,67,64,66,67,59,57,62,,,,,
5521,46,67,55,56,64,68,64,67,68,60,57,60,,,,,
5522,46,67,57,56,66,69,64,66,68,61,57,63,,,,,
5523,46,67,59,57,62,68,66,65,67,60,57,61,,,,,
5524,46,67,59,59,63,67,66,66,68,59,57,63,,,,,
5525,46,67,59,60,62,67,66,65,67,61,56,62,,,,,
5526,46,67,64,63,65,67,65,67,68,59,57,56,,,,,
5527,45,67,60,53,62,67,66,66,67,62,56,60,,,,,
5528,46,67,60,57,64,67,65,66,67,64,57,58,,,,,
5529,46,67,58,59,64,67,66,66,68,61,57,66,,,,,
5530,44,67,63,57,65,67,65,67,67,64,57,60,,,,,
5531,46,68,59,61,63,67,66,66,66,60,57,66,,,,,
5532,43,68,59,61,64,68,64,67,67,61,57,60,,,,,
5533,46,68,61,59,66,67,66,68,67,59,57,61,,,,,
5534,46,68,60,61,65,68,67,67,68,62,57,61,,,,,
5535,45,67,60,57,64,67,66,67,67,59,57,62,,,,,
5536,46,67,60,52,66,67,67,67,67,60,57,61,,,,,
5537,43,67,61,55,64,67,66,66,68,59,57,62,,,,,
5538,45,67,61,52,63,67,65,65,67,60,57,61,,,,,
5539,46,68,61,56,64,68,66,66,67,60,57,63,,,,,
5540,49,67,64,58,63,68,65,65,68,60,57,60,,,,,
5541,46,67,56,55,65,68,67,67,67,59,56,56,,,,,
5542,45,67,55,64,65,68,67,66,67,60,57,60,,,,,
5543,46,67,59,60,64,68,66,66,67,62,57,66,,,,,
5544,46,69,54,63,65,68,65,67,68,60,57,62,,,,,
5545,45,67,58,53,65,67,67,66,67,62,57,57,,,,,
5546,45,67,59,56,65,67,67,67,67,62,57,60,,,,,
5547,46,67,57,52,65,68,66,68,69,62,57,58,,,,,
5548,46,67,58,55,65,67,65,67,67,60,57,62,,,,,
5549,46,68,57,61,66,67,65,67,68,61,57,62,,,,,
5550,45,67,54,58,64,67,63,67,67,59,57,62,,,,,
5551,46,67,57,62,64,67,66,68,67,60,57,63,,,,,
5552,55,67,58,57,64,67,67,66,67,62,57,59,,,,,
5553,46,67,58,62,64,67,68,65,67,61,57,59,,,,,
5554,47,69,54,58,64,67,67,66,67,59,57,66,,,,,
5555,45,68,58,57,63,67,69,66,68,61,58,60,,,,,
5556,46,68,54,51,65,68,65,66,68,64,57,60,,,,,
5557,46,68,59,56,65,68,65,65,67,62,57,60,,,,,
5558,46,67,55,57,65,67,65,66,67,65,57,57,,,,,
5559,46,68,59,57,65,67,64,66,67,62,57,62,,,,,
5560,46,67,57,63,65,68,67,67,67,62,57,60,,,,,
5561,45,67,59,60,65,68,67,67,68,63,57,62,,,,,
5562,46,67,59,61,64,67,67,67,68,63,57,62,,,,,
5563,45,66,63,59,64,67,65,66,67,61,57,59,,,,,
5564,45,67,57,63,65,67,65,65,67,61,57,61,,,,,
5565,45,68,55,55,64,67,68,67,67,61,57,63,,,,,
5566,45,67,59,58,64,67,65,65,67,61,56,60,,,,,
5567,45,67,58,57,64,67,67,66,67,62,56,58,,,,,
5568,45,68,54,57,66,67,67,67,67,62,57,62,,,,,
5569,47,67,62,51,64,67,66,66,67,61,57,59,,,,,
5570,46,67,57,55,64,68,66,68,68,62,56,62,,,,,
5571,45,67,56,62,64,67,65,67,68,59,57,63,,,,,
5572,45,67,58,55,63,67,65,67,67,61,57,66,,,,,
5573,46,68,54,65,63,68,66,67,68,62,57,60,,,,,
5574,45,67,60,56,64,67,68,66,67,63,57,61,,,,,
5575,45,68,62,57,63,67,63,67,68,64,57,63,,,,,
5576,45,67,58,51,64,67,65,67,67,62,57,61,,,,,
5577,38,68,56,56,63,68,67,68,68,65,57,60,,,,,
5578,45,67,58,57,64,68,67,67,67,62,56,65,,,,,
5579,45,67,55,57,63,67,67,68,67,61,57,59,,,,,
5580,45,67,58,52,64,67,64,66,67,61,57,59,,,,,
5581,45,67,54,60,64,67,66,67,67,62,57,60,,,,,
5582,44,67,57,59,64,67,64,65,67,62,57,56,,,,,
5583,45,68,57,57,65,67,66,66,68,59,57,57,,,,,
5584,44,67,58,59,63,67,67,66,67,63,57,62,,,,,
5585,45,67,59,57,65,68,65,66,68,64,57,57,,,,,
5586,45,67,59,58,63,67,65,66,68,63,57,59,,,,,
5587,44,67,53,63,63,67,67,67,67,62,57,63,,,,,
5588,44,73,57,63,63,68,65,66,68,65,57,61,,,,,
5589,44,71,60,55,65,67,64,65,67,60,57,58,,,,,
5590,44,75,58,60,65,69,66,66,68,62,57,59,,,,,
5591,44,71,59,58,65,68,66,66,67,61,57,57,,,,,
5592,43,85,59,62,65,67,66,66,67,64,57,62,,,,,
5593,44,83,61,60,65,67,66,67,67,62,57,63,,,,,
5594,44,81,56,61,65,66,63,68,68,64,57,62,,,,,
5595,44,80,54,59,65,68,66,65,67,60,57,60,,,,,
5596,43,79,58,58,65,68,64,67,67,61,57,64,,,,,
5597,44,82,66,53,65,69,66,66,67,63,56,60,,,,,
5598,44,76,60,55,66,68,66,67,68,62,57,65,,,,,
5599,43,85,66,57,65,66,67,66,67,60,57,59,,,,,
5600,44,95,64,55,66,68,67,66,67,62,57,56,,,,,
5601,44,92,68,62,66,67,66,66,67,60,57,62,,,,,
5602,44,89,64,60,66,67,65,66,67,61,57,59,,,,,
5603,44,89,68,63,66,68,64,67,68,61,57,62,,,,,
5604,44,89,66,58,66,67,65,66,67,60,57,62,,,,,
5605,44,84,69,58,66,68,66,67,68,63,57,57,,,,,
5606,43,88,68,59,67,67,67,67,68,60,57,63,,,,,
5607,43,93,65,57,67,67,66,66,67,59,57,62,,,,,
5608,44,90,67,59,65,68,67,67,68,61,58,61,,,,,
5609,43,90,70,65,76,68,67,67,67,63,57,63,,,,,
5610,44,95,69,62,63,69,66,66,67,60,57,60,,,,,
5611,43,91,73,58,72,68,66,66,67,64,57,59,,,,,
5612,44,91,68,59,78,68,67,67,68,64,57,57,,,,,
5613,44,89,71,59,68,75,68,67,67,63,57,61,,,,,
5614,44,88,76,67,81,71,68,68,68,62,58,66,,,,,
5615,43,88,69,64,83,74,69,68,68,62,57,58,,,,,
5616,45,87,71,65,79,71,68,68,68,61,57,62,,,,,
5617,46,85,73,67,82,79,71,67,68,61,57,57,,,,,
5618,46,85,74,66,81,83,71,69,68,63,58,65,,,,,
5619,45,83,72,69,89,80,72,67,68,60,57,61,,,,,
5620,44,81,57,60,83,82,79,68,68,59,58,62,,,,,
5621,45,80,57,64,85,81,79,70,69,59,57,61,,,,,
5622,45,79,59,62,81,88,78,76,67,63,57,57,,,,,
5623,45,78,56,66,75,79,73,73,67,61,57,60,,,,,
5624,45,77,59,59,91,86,84,76,68,61,57,59,,,,,
5625,45,76,54,61,77,96,80,73,67,60,56,60,,,,,
5626,45,75,59,63,89,89,87,72,73,59,57,63,,,,,
5627,46,74,57,61,82,92,86,73,70,61,57,62,,,,,
5628,45,73,60,63,79,96,74,70,68,60,57,61,,,,,
5629,46,73,56,63,78,95,87,77,71,61,56,56,,,,,
5630,46,71,58,55,76,80,79,71,78,68,57,62,,,,,
5631,47,71,56,59,74,91,92,80,75,63,57,56,,,,,
5632,48,69,58,60,72,97,81,70,79,71,58,60,,,,,
5633,46,69,60,60,72,96,86,72,79,70,57,64,,,,,
5634,46,71,55,55,71,89,83,77,84,61,58,62,,,,,
5635,47,68,60,58,67,88,94,75,80,70,57,57,,,,,
5636,46,70,63,58,66,87,83,80,77,76,57,62,,,,,
5637,46,69,60,52,66,86,78,89,85,78,57,62,,,,,
5638,47,69,59,55,66,85,89,74,89,72,57,60,,,,,
5639,47,71,61,60,66,84,83,85,84,70,57,57,,,,,
5640,47,69,59,60,65,83,83,76,91,78,58,62,,,,,
5641,46,71,60,59,64,81,79,84,88,84,57,58,,,,,
5642,46,69,60,60,65,80,78,83,87,83,58,66,,,,,
5643,45,69,60,57,62,76,72,77,85,74,57,61,,,,,
5644,47,68,62,53,63,75,69,73,81,70,56,61,,,,,
5645,47,67,61,55,64,74,67,71,80,69,56,63,,,,,
5646,48,67,62,53,64,73,66,68,78,66,56,61,,,,,
5647,48,67,57,57,56,72,66,68,76,65,56,59,,,,,
5648,48,67,56,52,60,72,67,67,74,64,56,59,,,,,
5649,49,67,58,58,58,71,66,67,73,62,56,59,,,,,
5650,50,68,64,62,60,71,67,67,72,63,57,62,,,,,
5651,49,67,58,61,59,72,67,66,71,58,56,59,,,,,
5652,49,69,58,59,63,70,68,66,70,61,56,56,,,,,
5653,49,68,58,57,64,70,66,69,71,59,58,62,,,,,
5654,48,68,58,57,64,69,65,66,71,60,57,58,,,,,
5655,50,69,58,53,65,69,66,67,71,60,58,63,,,,,
5656,48,67,54,55,64,68,63,66,69,60,57,62,,,,,
5657,47,68,57,52,63,69,66,65,69,60,57,61,,,,,
5658,47,67,56,55,61,69,66,67,67,60,56,59,,,,,
5659,47,67,59,51,63,68,66,67,68,58,57,57,,,,,
5660,46,67,61,57,64,67,66,65,69,61,57,61,,,,,
5661,47,67,60,55,64,69,65,66,68,61,57,61,,,,,
5662,50,67,61,57,64,68,65,67,68,60,57,62,,,,,
5663,47,67,59,62,64,68,65,66,68,61,57,63,,,,,
5664,47,67,61,59,64,68,66,68,66,62,57,62,,,,,
5665,47,67,64,59,64,68,67,66,67,64,57,63,,,,,
5666,46,66,60,56,63,67,67,66,67,62,57,61,,,,,
5667,46,67,62,59,62,67,65,66,67,64,57,60,,,,,
5668,47,67,58,53,63,68,64,66,67,62,56,65,,,,,
5669,46,67,63,55,63,68,65,67,67,61,56,59,,,,,
5670,53,67,58,55,64,68,63,66,67,63,56,59,,,,,
5671,43,67,65,57,63,68,67,67,68,62,57,62,,,,,
5672,46,66,58,63,64,67,65,67,68,60,56,57,,,,,
5673,46,67,54,59,65,67,67,66,67,62,57,62,,,,,
5674,47,67,57,58,64,68,67,66,67,59,57,57,,,,,
5675,45,67,53,60,63,67,65,66,67,62,56,61,,,,,
5676,46,67,57,58,64,67,65,66,68,60,57,63,,,,,
5677,45,67,55,51,64,67,65,67,68,60,57,62,,,,,
5678,46,67,59,58,63,67,66,66,67,62,56,59,,,,,
5679,46,67,53,54,64,67,64,66,68,60,57,60,,,,,
5680,45,67,57,55,63,67,66,66,67,58,56,59,,,,,
5681,46,67,54,63,64,68,67,65,67,60,57,59,,,,,
5682,46,67,56,60,62,67,66,65,67,64,57,60,,,,,
5683,46,68,57,63,65,67,66,66,68,61,57,56,,,,,
5684,48,68,58,59,64,68,66,66,67,62,56,56,,,,,
5685,45,68,54,58,64,67,65,65,67,63,56,56,,,,,
5686,45,68,59,54,65,67,64,67,67,62,57,62,,,,,
5687,45,67,56,56,64,67,64,67,67,62,56,59,,,,,
5688,45,68,59,51,64,67,64,67,67,62,57,62,,,,,
5689,45,67,53,59,65,68,65,67,68,59,57,58,,,,,
5690,45,68,57,60,65,68,63,67,67,60,57,62,,,,,
5691,45,67,59,55,63,67,66,66,67,62,57,59,,,,,
5692,45,67,58,60,64,68,67,68,68,61,57,66,,,,,
5693,44,68,55,55,64,67,66,67,67,61,57,63,,,,,
5694,45,68,59,57,64,67,67,67,68,61,57,61,,,,,
5695,45,69,59,52,63,68,67,66,68,62,57,62,,,,,
5696,46,68,55,63,67,69,68,69,68,62,57,64,,,,,
5697,45,67,59,57,63,67,64,66,68,61,57,60,,,,,
5698,44,67,59,56,64,67,65,65,67,62,56,58,,,,,
5699,44,66,63,56,65,67,66,65,67,60,56,58,,,,,
5700,45,67,53,56,63,67,64,67,68,61,57,60,,,,,
5701,45,68,58,52,64,67,65,65,67,60,56,58,,,,,
5702,44,67,56,58,63,68,64,67,67,61,57,59,,,,,
5703,44,66,58,59,63,67,64,67,67,61,56,62,,,,,
5704,45,68,61,59,62,67,64,67,67,63,56,62,,,,,
5705,44,67,60,55,64,67,64,67,68,61,57,62,,,,,
5706,44,66,64,53,63,67,64,67,67,60,57,62,,,,,
5707,45,67,59,56,64,69,66,68,68,62,57,64,,,,,
5708,44,66,65,63,63,67,65,67,67,58,57,60,,,,,
5709,44,67,57,57,65,67,67,66,68,61,57,58,,,,,
5710,44,67,60,62,64,67,67,66,68,59,57,60,,,,,
5711,45,67,58,61,65,68,67,66,68,60,57,57,,,,,
5712,44,68,55,59,66,68,65,66,67,59,57,61,,,,,
5713,44,68,59,59,63,67,65,67,67,62,57,62,,,,,
5714,44,67,57,59,63,67,66,67,67,58,57,61,,,,,
5715,44,68,58,57,63,67,66,67,67,60,57,62,,,,,
5716,44,67,53,55,64,68,66,66,67,63,57,62,,,,,
5717,45,68,58,52,63,67,67,67,67,61,57,62,,,,,
5718,44,67,53,57,63,67,67,67,67,61,57,62,,,,,
5719,50,67,57,63,63,67,67,67,67,63,57,61,,,,,
5720,44,68,55,61,64,68,68,67,68,62,57,66,,,,,
5721,44,68,57,58,62,67,65,67,67,62,56,59,,,,,
5722,44,68,56,60,64,67,64,68,67,62,57,59,,,,,
5723,44,68,58,57,64,67,64,67,68,61,57,60,,,,,
5724,44,68,57,52,65,67,63,66,68,62,56,56,,,,,
5725,39,67,56,63,64,67,64,66,67,60,56,64,,,,,
5726,43,66,59,56,63,67,65,67,68,64,57,59,,,,,
5727,43,66,64,56,63,67,66,67,67,61,56,61,,,,,
5728,43,66,61,54,63,67,65,67,68,62,57,60,,,,,
5729,43,66,63,56,63,67,64,67,67,58,57,64,,,,,
5730,44,68,59,56,64,67,68,66,68,64,57,62,,,,,
5731,43,67,60,60,63,67,63,66,67,61,57,66,,,,,
5732,45,67,58,62,66,67,67,66,67,60,57,60,,,,,
5733,44,68,63,57,66,68,66,67,68,63,57,60,,,,,
5734,43,66,62,62,65,67,66,65,67,60,57,60,,,,,
5735,43,71,57,57,64,68,65,67,67,63,57,63,,,,,
5736,43,74,62,62,65,68,66,65,67,61,57,61,,,,,
5737,44,77,58,58,66,68,65,67,69,62,57,62,,,,,
5738,43,77,60,61,65,68,64,67,67,59,57,62,,,,,
5739,44,78,57,60,64,67,66,67,67,61,57,63,,,,,
5740,44,77,57,59,65,68,65,68,68,59,57,62,,,,,
5741,44,77,56,56,64,67,66,66,67,60,56,62,,,,,
5742,44,78,54,59,66,68,66,66,68,59,57,65,,,,,
5743,43,87,59,53,66,67,68,67,68,60,57,60,,,,,
5744,44,90,55,56,66,68,65,66,67,60,57,57,,,,,
5745,43,91,62,53,66,67,65,66,68,61,57,62,,,,,
5746,44,94,56,57,67,69,66,67,67,65,58,57,,,,,
5747,44,94,65,63,67,69,66,66,67,61,57,62,,,,,
5748,44,90,63,61,67,68,67,67,68,63,58,58,,,,,
5749,44,88,66,62,67,69,67,68,69,60,57,63,,,,,
5750,44,89,66,58,67,68,68,67,68,63,57,60,,,,,
5751,43,92,69,61,66,68,66,67,68,61,58,65,,,,,
