,0,1,7,
2926,1806.773925,90,69,68
2927,1807.840854,90,69,68
2928,1808.771104,90,69,68
2929,1809.748321,90,69,68
2930,1810.696475,90,69,68
2931,1811.793615,90,69,68
2932,1812.768123,90,69,68
2933,1813.653276,88,69,68
2934,1814.732922,88,68,67
2935,1815.745545,88,69,68
2936,1816.786407,88,68,67
2937,1817.726435,88,68,67
2938,1818.73261,88,68,67
2939,1819.740803,88,68,67
2940,1820.777073,88,69,68
2941,1821.756018,88,69,68
2942,1822.968493,88,69,68
2943,1824.837198,86,70,69
2944,1825.805746,86,68,67
2945,1826.812803,86,68,67
2946,1827.921538,86,69,68
2947,1828.882707,86,68,67
2948,1829.791199,86,69,68
2949,1830.842987,86,68,67
2950,1831.824213,86,68,67
2951,1832.803402,86,69,68
2952,1833.724423,86,68,67
2953,1834.792838,84,68,67
2954,1835.782063,84,68,67
2955,1836.806067,84,69,68
2956,1837.943323,84,67,66
2957,1839.934402,84,68,67
2958,1841.897228,84,68,67
2959,1842.843683,84,68,67
2960,1843.677557,84,67,66
2961,1844.757092,84,67,66
2962,1845.754856,84,67,66
2963,1846.772042,82,67,66
2964,1847.673958,82,67,66
2965,1848.729249,82,67,66
2966,1849.727335,82,67,66
2967,1850.649345,82,67,66
2968,1851.732903,82,66,65
2969,1852.890206,82,68,67
2970,1853.735779,82,66,65
2971,1854.83993,82,67,66
2972,1855.794452,82,67,66
2973,1856.732224,80,67,66
2974,1857.757231,80,66,65
2975,1858.771594,80,66,65
2976,1859.818796,80,66,65
2977,1860.691015,80,66,65
2978,1861.761004,80,67,66
2979,1862.83368,80,66,65
2980,1863.718654,80,66,65
2981,1864.857566,80,66,65
2982,1865.823021,80,66,65
2983,1866.728584,78,67,66
2984,1867.859281,78,65,64
2985,1868.758954,78,66,65
2986,1869.738799,78,66,65
2987,1870.657162,78,65,64
2988,1871.759526,78,66,65
2989,1872.810562,78,65,64
2990,1873.697651,78,65,64
2991,1874.72691,78,65,64
2992,1875.733848,78,66,65
2993,1876.700968,76,65,64
2994,1877.738521,76,65,64
2995,1878.832313,76,65,64
2996,1879.727854,76,66,65
2997,1880.655885,76,65,64
2998,1881.756587,76,65,64
2999,1882.940922,76,65,64
3000,1884.723596,76,65,64
3001,1885.793358,76,65,64
3002,1886.792834,76,65,64
3003,1887.650775,74,65,64
3004,1888.819147,74,65,64
3005,1889.821407,74,65,64
3006,1890.739068,74,65,64
3007,1891.783934,74,65,64
3008,1892.793458,74,65,64
3009,1893.787492,74,65,64
3010,1894.700619,74,65,64
3011,1895.711198,74,65,64
3012,1896.636192,74,65,64
3013,1897.920831,72,65,64
3014,1898.711606,72,64,63
3015,1899.697743,72,64,63
3016,1900.729419,72,64,63
3017,1901.76965,72,64,63
3018,1902.74211,72,65,64
3019,1903.700391,72,64,63
3020,1904.796674,72,65,64
3021,1905.777052,72,65,64
3022,1906.64722,72,64,63
3023,1907.80835,70,64,63
3024,1908.810874,70,64,63
3025,1909.737942,70,64,63
3026,1910.792804,70,63,62
3027,1911.733415,70,63,62
3028,1912.790551,70,63,62
3029,1913.582981,70,63,62
3030,1914.662985,70,63,62
3031,1915.671096,70,63,62
3032,1916.61199,70,63,62
3033,1917.681855,68,63,62
3034,1918.69669,68,63,62
3035,1919.792214,68,63,62
3036,1920.765372,68,63,62
3037,1921.78571,68,63,62
3038,1922.77823,68,63,62
3039,1923.701371,68,63,62
3040,1924.873444,68,63,62
3041,1925.705853,68,63,62
3042,1926.778876,68,63,62
3043,1927.936655,66,62,61
3044,1929.725943,66,63,62
3045,1930.786449,66,63,62
3046,1931.693723,66,62,61
3047,1932.690798,66,62,61
3048,1933.749515,66,62,61
3049,1934.710244,66,62,61
3050,1935.688605,66,62,61
3051,1936.727197,66,62,61
3052,1937.744239,66,63,62
3053,1938.822746,64,63,62
3054,1939.756967,64,62,61
3055,1940.776717,64,62,61
3056,1941.761693,64,62,61
3057,1942.84057,64,62,61
3058,1943.726051,64,62,61
3059,1944.722101,64,62,61
3060,1945.716675,64,62,61
3061,1946.764222,64,61,60
3062,1947.775613,64,61,60
3063,1948.765758,62,62,61
3064,1949.839498,62,61,60
3065,1950.82312,62,61,60
3066,1951.783737,62,61,60
3067,1952.702434,62,61,60
3068,1953.794999,62,61,60
3069,1954.758704,62,61,60
3070,1955.782167,62,61,60
3071,1956.741828,62,61,60
3072,1957.93088,62,61,60
3073,1959.956161,60,61,60
3074,1961.958241,60,61,60
3075,1963.767755,60,61,60
3076,1964.954296,60,61,60
3077,1966.739559,60,60,59
3078,1967.701574,60,61,60
3079,1968.739994,60,60,59
3080,1969.704179,60,60,59
3081,1970.679093,60,60,59
3082,1971.668681,60,60,59
3083,1972.800396,58,61,60
3084,1973.69394,58,60,59
3085,1974.693515,58,60,59
3086,1975.696432,58,60,59
3087,1976.68,58,60,59
3088,1977.745007,58,60,59
3089,1978.695212,58,60,59
3090,1979.692321,58,60,59
3091,1980.763313,58,60,59
3092,1981.819076,58,60,59
3093,1982.68754,56,60,59
3094,1983.681891,56,60,59
3095,1984.806783,56,59,58
3096,1985.773717,56,59,58
3097,1986.779718,56,59,58
3098,1987.958196,56,59,58
3099,1989.837522,56,60,59
3100,1990.822786,56,59,58
3101,1991.81686,56,59,58
3102,1992.855189,56,60,59
3103,1993.92655,54,59,58
3104,1995.816532,54,59,58
3105,1996.755084,54,59,58
3106,1997.673328,54,59,58
3107,1998.805407,54,58,57
3108,1999.848515,54,59,58
3109,2000.70301,54,58,57
3110,2001.758293,54,58,57
3111,2002.955246,54,59,58
3112,2004.830898,54,58,57
3113,2005.796544,52,59,58
3114,2006.874069,52,58,57
3115,2007.875363,52,58,57
3116,2008.857115,52,58,57
3117,2009.829391,52,58,57
3118,2010.875762,52,58,57
3119,2011.905116,52,59,58
3120,2012.833571,52,59,58
3121,2013.848308,52,58,57
3122,2014.833388,52,58,57
3123,2015.783519,50,58,57
3124,2016.791212,50,58,57
3125,2017.967782,50,57,56
3126,2019.80903,50,58,57
3127,2020.840984,50,58,57
3128,2021.799533,50,57,56
3129,2022.820486,50,58,57
3130,2023.829674,50,58,57
3131,2024.832341,50,58,57
3132,2025.830226,50,57,56
3133,2026.795805,48,57,56
3134,2027.775172,48,57,56
3135,2028.76599,48,57,56
3136,2029.842718,48,57,56
3137,2030.809449,48,57,56
3138,2031.770245,48,57,56
3139,2032.92708,48,57,56
3140,2034.91959,48,57,56
3141,2035.850731,48,57,56
3142,2036.819122,48,57,56
3143,2037.794662,46,57,56
3144,2038.777463,46,57,56
3145,2039.848236,46,57,56
3146,2040.843884,46,56,55
3147,2042.164529,46,57,56
3148,2043.809604,46,57,56
3149,2044.830979,46,57,56
3150,2045.865356,46,57,56
3151,2046.878143,46,57,56
3152,2047.960852,46,57,56
3153,2049.928806,44,56,55
3154,2051.795412,44,56,55
3155,2052.851749,44,56,55
3156,2053.895173,44,56,55
3157,2054.840376,44,56,55
3158,2055.832789,44,57,56
3159,2056.901325,44,56,55
3160,2057.823622,44,56,55
3161,2058.834045,44,57,56
3162,2059.794842,44,56,55
3163,2060.801561,42,56,55
3164,2061.781055,42,57,56
3165,2062.938797,42,56,55
3166,2065.053144,42,57,56
3167,2066.872532,42,57,56
3168,2067.850543,42,57,56
3169,2068.763334,42,57,56
3170,2069.796545,42,57,56
3171,2070.891289,42,57,56
3172,2071.813119,42,56,55
3173,2072.800176,40,56,55
3174,2073.816225,40,56,55
3175,2074.752628,40,56,55
3176,2075.79483,40,56,55
3177,2076.752077,40,56,55
3178,2077.91517,40,57,56
3179,2078.797094,40,56,55
3180,2079.791085,40,56,55
3181,2080.79336,40,56,55
3182,2081.803096,40,56,55
3183,2082.814614,38,57,56
3184,2083.851624,38,56,55
3185,2084.776185,38,57,56
3186,2085.76516,38,56,55
3187,2086.822507,38,56,55
3188,2087.837764,38,56,55
3189,2088.834182,38,56,55
3190,2089.760307,38,56,55
3191,2090.812643,38,57,56
3192,2091.815154,38,57,56
3193,2092.929365,36,56,55
3194,2094.830986,36,57,56
3195,2095.813942,36,57,56
3196,2096.873461,36,56,55
3197,2097.826156,36,56,55
3198,2098.852025,36,56,55
3199,2099.874371,36,56,55
3200,2100.81847,36,57,56
3201,2101.779483,36,57,56
3202,2102.8038,36,56,55
3203,2103.77414,34,57,56
3204,2104.8141,34,56,55
3205,2105.85217,34,56,55
3206,2106.891706,34,57,56
3207,2108.015789,34,56,55
3208,2110.036154,34,57,56
3209,2111.788715,34,56,55
3210,2112.892943,34,57,56
3211,2113.802356,34,56,55
3212,2114.89242,34,56,55
3213,2115.870568,32,56,55
3214,2116.871525,32,57,56
3215,2117.792678,32,56,55
3216,2118.813135,32,56,55
3217,2119.75324,32,56,55
3218,2120.816418,32,57,56
3219,2121.790309,32,57,56
3220,2123.005851,32,57,56
3221,2124.760045,32,57,56
3222,2125.747018,32,56,55
3223,2126.747758,30,56,55
3224,2127.849542,30,56,55
3225,2128.819791,30,56,55
3226,2129.745918,30,56,55
3227,2130.772042,30,56,55
3228,2131.750242,30,56,55
3229,2132.747261,30,56,55
3230,2133.7912,30,56,55
3231,2134.798593,30,56,55
3232,2135.858465,30,57,56
3233,2139.844126,30,57,56
3234,2140.763211,30,57,56
3235,2141.781234,30,56,55
3236,2142.770846,30,56,55
3237,2143.744984,30,56,55
3238,2144.813607,30,57,56
3239,2145.830156,30,56,55
3240,2146.880219,30,56,55
3241,2147.794739,30,57,56
3242,2148.860512,32,56,55
3243,2149.803236,32,56,55
3244,2150.804434,32,57,56
3245,2151.805308,32,56,55
3246,2152.962034,32,56,55
3247,2154.738308,32,56,55
3248,2155.746623,32,56,55
3249,2156.81358,32,57,56
3250,2157.820637,32,56,55
3251,2158.769635,32,56,55
3252,2159.755209,34,56,55
3253,2160.78643,34,57,56
3254,2161.864618,34,57,56
3255,2162.766496,34,56,55
3256,2163.757099,34,56,55
3257,2164.74732,34,57,56
3258,2165.752336,34,57,56
3259,2166.762145,34,57,56
3260,2167.911777,34,56,55
3261,2168.800254,34,56,55
3262,2169.904306,36,56,55
3263,2170.865412,36,57,56
3264,2171.841034,36,57,56
3265,2172.820262,36,57,56
3266,2173.798374,36,56,55
3267,2174.827126,36,57,56
3268,2175.872249,36,56,55
3269,2176.753775,36,56,55
3270,2177.78682,36,56,55
3271,2178.761064,36,56,55
3272,2179.765729,38,56,55
3273,2180.776282,38,57,56
3274,2181.790102,38,57,56
3275,2182.941985,38,57,56
3276,2184.763222,38,57,56
3277,2185.849822,38,56,55
3278,2186.842603,38,57,56
3279,2187.848584,38,56,55
3280,2188.888354,38,56,55
3281,2189.919225,38,57,56
3282,2190.846184,40,57,56
3283,2191.87693,40,56,55
3284,2192.781475,40,56,55
3285,2193.872558,40,56,55
3286,2194.796624,40,56,55
3287,2195.802663,40,57,56
3288,2196.766129,40,57,56
3289,2197.893289,40,57,56
3290,2198.873994,40,57,56
3291,2199.82439,40,56,55
3292,2200.796509,42,57,56
3293,2201.819945,42,56,55
3294,2202.742257,42,56,55
3295,2203.692885,42,56,55
3296,2204.781577,42,56,55
3297,2205.754301,42,57,56
3298,2206.739003,42,57,56
3299,2207.750062,42,56,55
3300,2208.863038,42,57,56
3301,2209.732008,42,56,55
3302,2210.792098,44,57,56
3303,2211.822604,44,56,55
3304,2212.928827,44,56,55
3305,2214.819941,44,56,55
3306,2215.832832,44,56,55
3307,2216.760286,44,56,55
3308,2217.831584,44,56,55
3309,2218.762199,44,57,56
3310,2219.770844,44,57,56
3311,2220.791756,44,56,55
3312,2221.786488,46,56,55
3313,2222.791808,46,57,56
3314,2223.75064,46,56,55
3315,2224.72947,46,56,55
3316,2225.915583,46,57,56
3317,2226.854447,46,56,55
3318,2227.982613,46,57,56
3319,2229.857862,46,57,56
3320,2230.854189,46,57,56
3321,2231.800587,46,57,56
3322,2232.872947,48,57,56
3323,2233.854391,48,56,55
3324,2234.863425,48,57,56
3325,2235.858843,48,56,55
3326,2236.812023,48,57,56
3327,2237.832736,48,56,55
3328,2238.826225,48,56,55
3329,2239.837443,48,57,56
3330,2240.836238,48,57,56
3331,2241.763139,48,57,56
3332,2242.934921,50,56,55
3333,2244.810311,50,57,56
3334,2245.806716,50,57,56
3335,2246.770615,50,57,56
3336,2247.712371,50,57,56
3337,2248.766152,50,57,56
3338,2249.793226,50,57,56
3339,2250.810412,50,57,56
3340,2251.83955,50,57,56
3341,2252.793392,50,57,56
3342,2253.778098,52,57,56
3343,2254.788509,52,57,56
3344,2255.777715,52,57,56
3345,2256.765446,52,57,56
3346,2257.890618,52,57,56
3347,2258.794573,52,57,56
3348,2259.841347,52,57,56
3349,2260.814379,52,57,56
3350,2261.870559,52,57,56
3351,2262.805706,52,58,57
3352,2263.762679,54,57,56
3353,2264.785418,54,57,56
3354,2265.790166,54,57,56
3355,2266.761108,54,58,57
3356,2267.769633,54,58,57
3357,2268.767607,54,58,57
3358,2269.757969,54,58,57
3359,2270.766948,54,58,57
3360,2271.746254,54,58,57
3361,2272.92122,54,58,57
3362,2273.842311,56,58,57
3363,2274.79207,56,58,57
3364,2275.803495,56,59,58
3365,2276.845202,56,59,58
3366,2277.780003,56,58,57
3367,2278.741608,56,58,57
3368,2279.755824,56,58,57
3369,2280.820403,56,58,57
3370,2281.799258,56,59,58
3371,2282.820892,56,58,57
3372,2283.834633,58,58,57
3373,2284.783805,58,59,58
3374,2285.766928,58,59,58
3375,2286.742423,58,59,58
3376,2287.935714,58,59,58
3377,2289.829886,58,59,58
3378,2290.862996,58,59,58
3379,2291.865499,58,59,58
3380,2292.839835,58,59,58
3381,2293.840834,58,59,58
3382,2294.777074,60,59,58
3383,2295.838208,60,59,58
3384,2296.76973,60,59,58
3385,2297.690766,60,59,58
3386,2298.847351,60,59,58
3387,2299.862636,60,59,58
3388,2300.887505,60,60,59
3389,2301.856325,60,60,59
3390,2302.986563,60,59,58
3391,2304.826027,60,60,59
3392,2305.815928,62,59,58
3393,2306.797511,62,59,58
3394,2307.78249,62,59,58
3395,2308.800816,62,61,60
3396,2309.784144,62,60,59
3397,2310.761955,62,60,59
3398,2311.777277,62,60,59
3399,2312.837481,62,60,59
3400,2313.883669,62,61,60
3401,2314.84623,62,60,59
3402,2315.892142,64,60,59
3403,2316.795986,64,61,60
3404,2317.955167,64,60,59
3405,2319.79883,64,60,59
3406,2320.774784,64,61,60
3407,2321.818353,64,61,60
3408,2322.766783,64,61,60
3409,2323.769781,64,61,60
3410,2324.760646,64,61,60
3411,2325.819151,64,60,59
3412,2326.774463,66,61,60
3413,2327.821592,66,61,60
3414,2328.814211,66,61,60
3415,2329.907241,66,61,60
3416,2330.818365,66,61,60
3417,2331.819271,66,61,60
3418,2332.931285,66,61,60
3419,2334.821109,66,61,60
3420,2335.837193,66,62,61
3421,2336.857228,66,61,60
3422,2337.768948,68,62,61
3423,2338.881727,68,61,60
3424,2339.85607,68,61,60
3425,2340.800444,68,61,60
3426,2341.814556,68,61,60
3427,2342.861044,68,61,60
3428,2343.872006,68,62,61
3429,2344.851555,68,62,61
3430,2345.709048,68,61,60
3431,2346.790142,68,62,61
3432,2347.878798,70,61,60
3433,2348.732324,70,62,61
3434,2349.819112,70,62,61
3435,2350.875042,70,62,61
3436,2351.898506,70,62,61
3437,2352.866737,70,63,62
3438,2353.846002,70,62,61
3439,2354.846551,70,61,60
3440,2355.826988,70,62,61
3441,2356.791329,70,62,61
3442,2357.772635,72,62,61
3443,2358.825738,72,62,61
3444,2359.8081,72,62,61
3445,2360.856585,72,63,62
3446,2361.804154,72,63,62
3447,2362.997757,72,62,61
3448,2364.756791,72,63,62
3449,2365.710538,72,63,62
3450,2366.7882,72,63,62
3451,2367.769285,72,63,62
3452,2368.772539,74,63,62
3453,2369.772786,74,63,62
3454,2370.848611,74,63,62
3455,2371.844211,74,63,62
3456,2372.783782,74,63,62
3457,2373.75415,74,63,62
3458,2374.755194,74,63,62
3459,2375.759773,74,63,62
3460,2376.889901,74,63,62
3461,2377.999028,74,63,62
3462,2379.913148,76,64,63
3463,2380.837656,76,64,63
3464,2381.797967,76,64,63
3465,2382.783676,76,64,63
3466,2383.784805,76,64,63
3467,2384.803643,76,64,63
3468,2385.824563,76,64,63
3469,2386.810099,76,64,63
3470,2387.812938,76,64,63
3471,2388.821847,76,64,63
3472,2389.836454,78,64,63
3473,2390.832055,78,64,63
3474,2391.86912,78,65,64
3475,2392.965927,78,64,63
3476,2394.916565,78,64,63
3477,2395.908708,78,64,63
3478,2396.85675,78,64,63
3479,2397.811707,78,65,64
3480,2398.806812,78,65,64
3481,2399.788467,78,64,63
3482,2400.878737,80,65,64
3483,2401.934924,80,65,64
3484,2403.822983,80,65,64
3485,2404.908597,80,65,64
3486,2405.892649,80,65,64
3487,2406.889691,80,66,65
3488,2408.027154,80,65,64
3489,2409.906594,80,65,64
3490,2410.911206,80,65,64
3491,2411.854694,80,66,65
3492,2412.824409,82,65,64
3493,2413.828585,82,65,64
3494,2414.883459,82,66,65
3495,2415.890773,82,65,64
3496,2416.913823,82,66,65
3497,2417.788177,82,65,64
3498,2418.791568,82,66,65
3499,2419.831229,82,66,65
3500,2420.851018,82,65,64
3501,2422.01659,82,67,66
3502,2423.791106,84,66,65
3503,2424.776511,84,65,64
3504,2425.813437,84,66,65
3505,2426.827218,84,66,65
3506,2427.772108,84,66,65
3507,2428.831584,84,66,65
3508,2429.811026,84,66,65
3509,2430.789724,84,66,65
3510,2431.847156,84,66,65
3511,2432.766614,84,66,65
3512,2433.84717,86,66,65
3513,2434.77855,86,66,65
3514,2435.658938,86,66,65
3515,2436.75797,86,66,65
3516,2437.930205,86,66,65
3517,2439.792821,86,66,65
3518,2440.838663,86,66,65
3519,2441.819616,86,66,65
3520,2442.746662,86,67,66
3521,2443.75065,86,66,65
3522,2444.727201,88,67,66
3523,2445.687702,88,67,66
3524,2446.688992,88,67,66
3525,2447.718842,88,67,66
3526,2448.667158,88,67,66
3527,2449.70001,88,67,66
3528,2450.708184,88,67,66
3529,2451.728611,88,67,66
3530,2452.858354,88,67,66
3531,2453.70867,88,67,66
3532,2454.702944,90,68,67
3533,2455.716224,90,67,66
3534,2456.64617,90,67,66
3535,2457.689554,90,67,66
3536,2458.592025,90,67,66
3537,2459.681762,90,68,67
3538,2460.688111,90,67,66
3539,2461.673987,90,67,66
3540,2462.653825,90,67,66
3541,2463.639829,90,67,66
3542,2464.642024,92,67,66
3543,2465.580321,92,68,67
3544,2466.65507,92,68,67
3545,2467.781557,92,69,68
3546,2468.645685,92,69,68
3547,2469.669524,92,68,67
3548,2470.649035,92,68,67
3549,2471.591207,92,68,67
3550,2472.66767,92,68,67
3551,2473.6742,92,68,67
3552,2474.693895,94,68,67
3553,2475.598927,94,68,67
3554,2476.635796,94,68,67
3555,2477.619325,94,69,68
3556,2478.560819,94,69,68
3557,2479.643709,94,69,68
3558,2480.723382,94,69,68
3559,2481.673083,94,69,68
3560,2482.889589,94,69,68
3561,2483.659481,94,68,67
3562,2484.648764,96,69,68
3563,2485.654141,96,69,68
3564,2486.649661,96,68,67
3565,2487.69602,96,69,68
3566,2488.695644,96,69,68
3567,2489.603403,96,69,68
3568,2490.667444,96,69,68
3569,2491.702064,96,69,68
3570,2492.770382,96,70,69
3571,2493.745991,96,70,69
3572,2494.785351,98,69,68
3573,2495.700473,98,70,69
3574,2496.747263,98,70,69
3575,2497.928307,98,70,69
3576,2499.746023,98,69,68
3577,2500.75008,98,70,69
3578,2501.761061,98,70,69
3579,2502.68351,98,70,69
3580,2503.751139,98,70,69
3581,2504.755709,98,70,69
3582,2505.850897,100,70,69
3583,2506.79824,100,70,69
3584,2507.788379,100,70,69
3585,2508.643426,100,70,69
3586,2509.704514,100,70,69
3587,2510.708524,100,70,69
3588,2511.641875,100,70,69
3589,2512.920546,100,71,70
3590,2513.726758,100,70,69
3591,2514.701081,100,70,69
3592,2515.685165,102,70,69
3593,2516.699191,102,70,69
3594,2517.683246,102,71,70
3595,2518.676439,102,71,70
3596,2519.691707,102,70,69
3597,2520.738994,102,70,69
3598,2521.803407,102,70,69
3599,2522.688261,102,70,69
3600,2523.691875,102,70,69
3601,2524.68036,102,71,70
3602,2525.684489,104,70,69
3603,2526.720691,104,71,70
3604,2527.818239,104,71,70
3605,2528.72431,104,71,70
3606,2529.658461,104,71,70
3607,2530.701045,104,71,70
3608,2531.723236,104,71,70
3609,2532.641333,104,71,70
3610,2533.770039,104,71,70
3611,2534.700022,104,71,70
3612,2535.67644,106,73,72
3613,2536.734785,106,72,71
3614,2537.681322,106,71,70
3615,2538.729308,106,72,71
3616,2539.68155,106,72,71
3617,2540.632717,106,71,70
3618,2541.674628,106,71,70
3619,2542.84306,106,71,70
3620,2543.660259,106,72,71
3621,2544.701546,106,71,70
3622,2545.673561,108,72,71
3623,2546.673826,108,72,71
3624,2547.600949,108,72,71
3625,2548.657219,108,72,71
3626,2549.735228,108,72,71
3627,2550.697801,108,72,71
3628,2551.679866,108,72,71
3629,2552.700775,108,72,71
3630,2553.677864,108,72,71
3631,2554.64445,108,72,71
3632,2555.678803,110,72,71
3633,2556.719802,110,72,71
3634,2557.792749,110,73,72
3635,2558.770103,110,72,71
3636,2559.800094,110,72,71
3637,2560.723933,110,72,71
3638,2561.643021,110,73,72
3639,2562.738987,110,72,71
3640,2563.806364,110,73,72
3641,2564.689502,110,73,72
3642,2565.726253,108,72,71
3643,2566.736613,108,72,71
3644,2567.692097,108,72,71
3645,2568.740369,108,73,72
3646,2569.764604,108,73,72
3647,2570.701933,108,72,71
3648,2571.746901,108,72,71
3649,2572.893269,108,73,72
3650,2573.720008,108,74,73
3651,2574.748177,106,72,71
3652,2575.743865,106,72,71
3653,2576.655362,106,72,71
3654,2577.779263,106,72,71
3655,2578.725143,106,73,72
3656,2579.730927,106,72,71
3657,2580.81344,106,72,71
3658,2581.789942,106,72,71
3659,2582.732187,106,73,72
3660,2583.740214,106,72,71
3661,2584.812653,104,72,71
3662,2585.820505,104,72,71
3663,2586.704761,104,72,71
3664,2587.938723,104,72,71
3665,2589.731631,104,72,71
3666,2590.745239,104,72,71
3667,2591.783549,104,73,72
3668,2592.691984,104,74,73
3669,2593.762892,104,72,71
3670,2594.783085,104,73,72
3671,2595.769531,102,72,71
3672,2596.732822,102,72,71
3673,2597.74031,102,72,71
3674,2598.724465,102,72,71
3675,2599.740049,102,72,71
3676,2600.745373,102,72,71
3677,2601.721101,102,72,71
3678,2602.853686,102,72,71
3679,2603.827295,102,72,71
3680,2604.734936,102,71,70
3681,2605.778101,100,72,71
3682,2606.778953,100,72,71
3683,2607.722588,100,73,72
3684,2608.743373,100,71,70
3685,2609.795233,100,72,71
3686,2610.776304,100,71,70
3687,2611.640506,100,72,71
3688,2612.734769,100,72,71
3689,2613.776507,100,71,70
3690,2614.69049,100,72,71
3691,2615.722677,98,72,71
3692,2616.780019,98,71,70
3693,2617.781597,98,71,70
3694,2618.754228,98,71,70
3695,2619.75775,98,71,70
3696,2620.786936,98,72,71
3697,2621.827453,98,71,70
3698,2622.736418,98,71,70
3699,2623.727767,98,71,70
3700,2624.685765,98,71,70
3701,2625.77139,96,71,70
3702,2626.795448,96,71,70
3703,2627.713624,96,71,70
3704,2628.735838,96,71,70
3705,2629.744527,96,71,70
3706,2630.730889,96,71,70
3707,2631.673231,96,71,70
3708,2632.84802,96,71,70
3709,2633.859759,96,71,70
3710,2634.725447,96,71,70
3711,2635.734398,94,71,70
3712,2636.741556,94,70,69
3713,2637.725297,94,71,70
3714,2638.764634,94,71,70
3715,2639.736197,94,70,69
3716,2640.722892,94,70,69
3717,2641.67591,94,70,69
3718,2642.854889,94,70,69
3719,2643.766772,94,70,69
3720,2644.648786,94,70,69
3721,2645.741074,92,70,69
3722,2646.725589,92,70,69
3723,2647.838183,92,70,69
3724,2648.769479,92,69,68
3725,2649.792236,92,69,68
3726,2650.774594,92,69,68
3727,2651.712558,92,69,68
3728,2652.804886,92,69,68
3729,2653.763071,92,69,68
3730,2654.745289,92,69,68
3731,2655.777112,90,69,68
3732,2656.798826,90,69,68
3733,2657.745528,90,69,68
3734,2658.760921,90,69,68
3735,2659.732335,90,69,68
3736,2660.771821,90,69,68
3737,2661.718941,90,69,68
3738,2662.859218,90,69,68
3739,2663.775458,90,69,68
3740,2664.706302,90,69,68
3741,2665.802495,88,69,68
3742,2666.797027,88,69,68
3743,2667.747415,88,69,68
3744,2668.784477,88,68,67
3745,2669.717727,88,68,67
3746,2670.745509,88,69,68
3747,2671.657467,88,69,68
3748,2672.779796,88,68,67
3749,2673.802658,88,68,67
3750,2674.683159,88,69,68
3751,2675.798044,86,70,69
3752,2676.805929,86,69,68
3753,2677.955789,86,68,67
3754,2679.893318,86,68,67
3755,2680.835964,86,68,67
3756,2681.783281,86,68,67
3757,2682.777887,86,68,67
3758,2683.712772,86,67,66
3759,2684.764367,86,67,66
3760,2685.803815,86,68,67
3761,2686.857457,84,68,67
3762,2687.787229,84,67,66
3763,2688.809956,84,67,66
3764,2689.881883,84,68,67
3765,2690.870282,84,67,66
3766,2691.849303,84,68,67
3767,2692.889997,84,67,66
3768,2693.796454,84,67,66
3769,2694.753805,84,67,66
3770,2695.735282,84,67,66
3771,2696.844354,82,68,67
3772,2697.811417,82,67,66
3773,2698.821482,82,67,66
3774,2699.777739,82,67,66
3775,2700.773568,82,66,65
3776,2701.841769,82,67,66
3777,2702.818591,82,66,65
3778,2703.849209,82,66,65
3779,2704.824461,82,67,66
3780,2705.886797,82,66,65
3781,2706.786298,80,67,66
3782,2707.997163,80,66,65
3783,2709.821798,80,67,66
3784,2710.82522,80,66,65
3785,2711.825377,80,66,65
3786,2712.83241,80,66,65
3787,2713.85963,80,66,65
3788,2714.929034,80,66,65
3789,2716.817174,80,66,65
3790,2717.780563,80,66,65
3791,2718.774954,78,66,65
3792,2719.779354,78,66,65
3793,2720.791061,78,66,65
3794,2721.794856,78,66,65
3795,2722.904857,78,67,66
3796,2723.731316,78,65,64
3797,2724.781652,78,65,64
3798,2725.810653,78,65,64
3799,2726.886214,78,66,65
3800,2727.81354,78,66,65
3801,2728.889513,76,65,64
3802,2729.761247,76,65,64
3803,2730.738288,76,65,64
3804,2731.787712,76,66,65
3805,2732.831752,76,65,64
3806,2733.74786,76,65,64
3807,2734.805186,76,65,64
3808,2735.864319,76,65,64
3809,2736.765722,76,66,65
3810,2737.989062,76,65,64
3811,2739.768738,74,65,64
3812,2740.787235,74,65,64
3813,2741.74701,74,65,64
3814,2742.758853,74,64,63
3815,2743.804184,74,64,63
3816,2744.763074,74,64,63
3817,2745.749519,74,64,63
3818,2746.755979,74,65,64
3819,2747.801568,74,65,64
3820,2748.824341,74,65,64
3821,2749.856991,72,65,64
3822,2750.8372,72,64,63
3823,2751.854803,72,64,63
3824,2752.994159,72,64,63
3825,2754.820671,72,64,63
3826,2755.82617,72,64,63
3827,2756.76442,72,64,63
3828,2757.825171,72,64,63
3829,2758.842348,72,64,63
3830,2759.819713,72,64,63
3831,2760.823106,70,65,64
3832,2761.860437,70,63,62
3833,2762.848989,70,64,63
3834,2763.802987,70,63,62
3835,2764.783574,70,64,63
3836,2765.810465,70,64,63
3837,2766.797576,70,64,63
3838,2767.931023,70,63,62
3839,2769.871899,70,63,62
3840,2770.826445,70,63,62
3841,2771.812002,68,63,62
3842,2772.919087,68,62,61
3843,2773.869,68,63,62
3844,2774.856629,68,63,62
3845,2775.945389,68,63,62
3846,2777.821279,68,63,62
3847,2778.883743,68,63,62
3848,2779.755906,68,62,61
3849,2780.7977,68,63,62
3850,2781.763732,68,63,62
3851,2782.895542,66,64,63
3852,2783.883295,66,63,62
3853,2784.747684,66,62,61
3854,2785.679001,66,62,61
3855,2786.629173,66,63,62
3856,2787.677527,66,63,62
3857,2788.813859,66,63,62
