,1,1,,2,2
2008,1641.652378,108,69.6,68.6,68.6
2009,1643.664932,108,69.4,68.4,68.4
2010,1645.660421,108,68.2,67.2,67.2
2011,1647.666287,108,69,68,68
2012,1649.648159,108,68.8,67.8,67.8
2013,1651.670576,108,68.8,67.8,67.8
2014,1653.662912,108,69,68,68
2015,1655.710213,108,68.2,67.2,67.2
2016,1657.72838,110,68.6,67.6,67.6
2017,1659.667033,110,68.6,67.6,67.6
2018,1661.683426,110,70,69,69
2019,1663.676948,110,69.4,68.4,68.4
2020,1665.701651,110,68.8,67.8,67.8
2021,1667.692948,110,68.8,67.8,67.8
2022,1669.685757,110,68.4,67.4,67.4
2023,1671.679583,110,67.4,66.4,66.4
2024,1673.69077,110,68.6,67.6,67.6
2025,1675.681562,110,69,68,68
2026,1677.663657,108,69,68,68
2027,1679.66827,108,68.2,67.2,67.2
2028,1681.671126,108,69,68,68
2029,1683.667709,108,68.6,67.6,67.6
2030,1685.67389,108,68.6,67.6,67.6
2031,1687.648322,108,68,67,67
2032,1688.704021,108,68,67,67
2033,1690.663167,108,68.8,67.8,67.8
2034,1692.666495,108,67.8,66.8,66.8
2035,1694.663293,106,68.4,67.4,67.4
2036,1696.702431,106,69.2,68.2,68.2
2037,1698.652289,106,69.6,68.6,68.6
2038,1700.686928,106,67.8,66.8,66.8
2039,1702.686058,106,67.8,66.8,66.8
2040,1704.701892,106,69,68,68
2041,1706.678925,106,67.4,66.4,66.4
2042,1708.666279,106,68.8,67.8,67.8
2043,1710.709821,106,69.8,68.8,68.8
2044,1712.708674,106,68.2,67.2,67.2
2045,1714.665718,104,69.6,68.6,68.6
2046,1716.670053,104,68.8,67.8,67.8
2047,1718.719123,104,69,68,68
2048,1720.649122,104,69.8,68.8,68.8
2049,1722.667897,104,69,68,68
2050,1724.694614,104,67.8,66.8,66.8
2051,1726.669497,104,69.2,68.2,68.2
2052,1728.650297,104,69,68,68
2053,1730.66985,104,67.4,66.4,66.4
2054,1732.698818,104,67.6,66.6,66.6
2055,1734.715791,102,69,68,68
2056,1736.729809,102,69.2,68.2,68.2
2057,1738.669646,102,68.2,67.2,67.2
2058,1740.735146,102,68.6,67.6,67.6
2059,1742.665057,102,68.8,67.8,67.8
2060,1744.696811,102,67.6,66.6,66.6
2061,1746.648958,102,69.6,68.6,68.6
2062,1748.665341,102,69,68,68
2063,1750.691642,102,68,67,67
2064,1752.678688,102,68.8,67.8,67.8
2065,1754.714262,100,69.8,68.8,68.8
2066,1756.665477,100,69,68,68
2067,1758.686496,100,68.4,67.4,67.4
2068,1760.662491,100,68.8,67.8,67.8
2069,1762.673161,100,69.4,68.4,68.4
2070,1764.702061,100,68.2,67.2,67.2
2071,1766.670578,100,69.4,68.4,68.4
2072,1768.670396,100,68.2,67.2,67.2
2073,1770.693511,100,67.8,66.8,66.8
2074,1772.705513,100,69,68,68
2075,1774.707029,98,69.2,68.2,68.2
2076,1776.669168,98,69,68,68
2077,1778.693845,98,69,68,68
2078,1780.707623,98,69.6,68.6,68.6
2079,1782.648049,98,69.2,68.2,68.2
2080,1784.672234,98,68.4,67.4,67.4
2081,1786.661909,98,70,69,69
2082,1788.721459,98,69.8,68.8,68.8
2083,1790.650324,98,68.8,67.8,67.8
2084,1792.667812,98,69.2,68.2,68.2
2085,1794.677023,96,68.8,67.8,67.8
2086,1796.681958,96,70.2,69.2,69.2
2087,1798.691794,96,68.8,67.8,67.8
2088,1800.704319,96,69,68,68
2089,1802.662475,96,68.8,67.8,67.8
2090,1804.659814,96,69.2,68.2,68.2
2091,1806.661889,96,68.8,67.8,67.8
2092,1807.662209,96,68.4,67.4,67.4
2093,1809.6674,96,68.6,67.6,67.6
2094,1811.724086,96,68.4,67.4,67.4
2095,1813.667266,94,69.4,68.4,68.4
2096,1815.715956,94,69,68,68
2097,1817.672503,94,69.8,68.8,68.8
2098,1819.663763,94,69.2,68.2,68.2
2099,1821.658512,94,69.4,68.4,68.4
2100,1823.664165,94,68.4,67.4,67.4
2101,1825.653814,94,68.4,67.4,67.4
2102,1827.677076,94,68.8,67.8,67.8
2103,1829.651534,94,69,68,68
2104,1831.678568,94,69.2,68.2,68.2
2105,1833.689887,92,69.6,68.6,68.6
2106,1835.682777,92,68,67,67
2107,1837.674218,92,68.4,67.4,67.4
2108,1839.680248,92,68.8,67.8,67.8
2109,1841.718212,92,70,69,69
2110,1843.667263,92,68.6,67.6,67.6
2111,1845.742707,92,69.4,68.4,68.4
2112,1847.646949,92,70.2,69.2,69.2
2113,1848.6774,92,69.4,68.4,68.4
2114,1850.680914,92,69.2,68.2,68.2
2115,1852.724803,90,69.2,68.2,68.2
2116,1854.676439,90,69.8,68.8,68.8
2117,1856.672453,90,68.8,67.8,67.8
2118,1858.671863,90,68.8,67.8,67.8
2119,1860.71125,90,70.4,69.4,69.4
2120,1862.647083,90,69.8,68.8,68.8
2121,1864.664473,90,69.2,68.2,68.2
2122,1866.658364,90,69.2,68.2,68.2
2123,1868.665365,90,69,68,68
2124,1870.662074,90,68.6,67.6,67.6
2125,1872.701313,88,69,68,68
2126,1874.650376,88,70.2,69.2,69.2
2127,1876.666207,88,69,68,68
2128,1878.675978,88,69.4,68.4,68.4
2129,1880.677227,88,69.4,68.4,68.4
2130,1882.698118,88,69,68,68
2131,1884.666325,88,70,69,69
2132,1886.662236,88,70.2,69.2,69.2
2133,1888.658439,88,69,68,68
2134,1890.70007,88,69.2,68.2,68.2
2135,1892.660599,86,69.4,68.4,68.4
2136,1894.677331,86,70.6,69.6,69.6
2137,1896.679664,86,69.4,68.4,68.4
2138,1898.665609,86,70.6,69.6,69.6
2139,1900.682556,86,70.6,69.6,69.6
2140,1902.692999,86,70.2,69.2,69.2
2141,1904.68065,86,70.4,69.4,69.4
2142,1906.685452,86,70.4,69.4,69.4
2143,1908.676779,86,69.4,68.4,68.4
2144,1910.68795,86,68.8,67.8,67.8
2145,1912.677372,84,69.6,68.6,68.6
2146,1914.664704,84,71.2,70.2,70.2
2147,1916.700683,84,69.8,68.8,68.8
2148,1918.67678,84,70,69,69
2149,1920.687783,84,69.8,68.8,68.8
2150,1922.667234,84,70,69,69
2151,1923.66151,84,70.2,69.2,69.2
2152,1925.703543,84,70.2,69.2,69.2
2153,1927.64722,84,69.6,68.6,68.6
2154,1929.663164,84,70,69,69
2155,1931.705712,82,71.2,70.2,70.2
2156,1933.66537,82,69.6,68.6,68.6
2157,1935.681311,82,69.6,68.6,68.6
2158,1937.689235,82,70.2,69.2,69.2
2159,1939.694984,82,70,69,69
2160,1941.705348,82,69.2,68.2,68.2
2161,1943.707387,82,68.2,67.2,67.2
2162,1945.688656,82,70.4,69.4,69.4
2163,1947.669842,82,70.2,69.2,69.2
2164,1949.657742,82,70.6,69.6,69.6
2165,1951.663926,80,70.4,69.4,69.4
2166,1953.686591,80,69.6,68.6,68.6
2167,1955.676149,80,69.8,68.8,68.8
2168,1957.688522,80,70.4,69.4,69.4
2169,1959.660657,80,70.2,69.2,69.2
2170,1961.649058,80,69.8,68.8,68.8
2171,1963.664512,80,69,68,68
2172,1965.69359,80,70.2,69.2,69.2
2173,1967.700839,80,69.4,68.4,68.4
2174,1969.692115,80,69.4,68.4,68.4
2175,1971.681826,78,69.8,68.8,68.8
2176,1972.679929,78,70.2,69.2,69.2
2177,1974.660822,78,69.8,68.8,68.8
2178,1975.661762,78,70.4,69.4,69.4
2179,1976.661441,78,70.8,69.8,69.8
2180,1978.660726,78,71.2,70.2,70.2
2181,1980.677854,78,70.4,69.4,69.4
2182,1982.657285,78,71.2,70.2,70.2
2183,1984.674084,78,71,70,70
2184,1986.665238,78,70.6,69.6,69.6
2185,1988.668567,76,70,69,69
2186,1990.651439,76,70.4,69.4,69.4
2187,1992.661427,76,70.2,69.2,69.2
2188,1994.64684,76,70.4,69.4,69.4
2189,1996.668699,76,70.4,69.4,69.4
2190,1998.673167,76,72,71,71
2191,2000.67559,76,70.8,69.8,69.8
2192,2002.686781,76,71,70,70
2193,2004.668088,76,71.4,70.4,70.4
2194,2006.6562,76,71.2,70.2,70.2
2195,2008.687641,74,70.4,69.4,69.4
2196,2010.671647,74,70.6,69.6,69.6
2197,2012.675668,74,70.2,69.2,69.2
2198,2014.673607,74,70.8,69.8,69.8
2199,2016.687801,74,71.4,70.4,70.4
2200,2018.706056,74,70.4,69.4,69.4
2201,2020.657037,74,71.4,70.4,70.4
2202,2022.676524,74,70.6,69.6,69.6
2203,2024.692617,74,69.8,68.8,68.8
2204,2026.6642,74,71.4,70.4,70.4
2205,2028.689147,72,69.4,68.4,68.4
2206,2030.705794,72,71.6,70.6,70.6
2207,2032.709002,72,70.8,69.8,69.8
2208,2034.704399,72,71.8,70.8,70.8
2209,2036.671526,72,71,70,70
2210,2038.693555,72,70.6,69.6,69.6
2211,2040.713766,72,71.4,70.4,70.4
2212,2042.664013,72,71.4,70.4,70.4
2213,2044.660818,72,70.6,69.6,69.6
2214,2046.646216,72,70.8,69.8,69.8
2215,2048.71477,70,69.2,68.2,68.2
2216,2050.65951,70,70.4,69.4,69.4
2217,2052.682323,70,70.6,69.6,69.6
2218,2054.658967,70,70.8,69.8,69.8
2219,2056.660284,70,72.2,71.2,71.2
2220,2058.654028,70,70.6,69.6,69.6
2221,2060.710133,70,70.2,69.2,69.2
2222,2062.660269,70,70,69,69
2223,2064.666447,70,70.6,69.6,69.6
2224,2066.679435,70,72,71,71
2225,2068.665955,68,70.2,69.2,69.2
2226,2070.69638,68,71.6,70.6,70.6
2227,2072.707361,68,73.2,72.2,72.2
2228,2074.702658,68,70.8,69.8,69.8
2229,2076.708422,68,70.8,69.8,69.8
2230,2078.666281,68,71.2,70.2,70.2
2231,2080.657662,68,72.2,71.2,71.2
2232,2081.704521,68,71.6,70.6,70.6
2233,2083.666436,68,70.2,69.2,69.2
2234,2084.667633,68,71.4,70.4,70.4
2235,2086.666882,66,70.8,69.8,69.8
2236,2088.690886,66,70,69,69
2237,2090.70341,66,71.6,70.6,70.6
2238,2092.687111,66,71.6,70.6,70.6
2239,2094.658704,66,71.6,70.6,70.6
2240,2096.662258,66,71.6,70.6,70.6
2241,2098.646757,66,71.8,70.8,70.8
2242,2099.691157,66,72.2,71.2,71.2
2243,2101.68817,66,72,71,71
2244,2102.661058,66,73,72,72
2245,2103.658625,64,71.6,70.6,70.6
2246,2104.656709,64,72.6,71.6,71.6
2247,2105.648364,64,72.4,71.4,71.4
2248,2106.662852,64,71.4,70.4,70.4
2249,2108.661065,64,71,70,70
2250,2109.645618,64,71.8,70.8,70.8
2251,2110.682172,64,73,72,72
2252,2112.687211,64,71.2,70.2,70.2
2253,2113.680402,64,71.4,70.4,70.4
2254,2115.681448,64,71.8,70.8,70.8
2255,2116.658537,62,72,71,71
2256,2117.664006,62,70.8,69.8,69.8
2257,2118.66232,62,71.4,70.4,70.4
2258,2120.662355,62,71.8,70.8,70.8
2259,2121.69067,62,72.2,71.2,71.2
2260,2123.665267,62,72,71,71
2261,2124.658858,62,71.2,70.2,70.2
2262,2126.671289,62,72.6,71.6,71.6
2263,2127.6593,62,72,71,71
2264,2128.661195,62,72,71,71
2265,2130.713843,60,72.8,71.8,71.8
2266,2132.665064,60,72.4,71.4,71.4
2267,2134.674127,60,72.4,71.4,71.4
2268,2136.666345,60,71.8,70.8,70.8
2269,2138.694842,60,72.4,71.4,71.4
2270,2140.667209,60,71,70,70
2271,2142.660378,60,72.4,71.4,71.4
2272,2143.700788,60,71.4,70.4,70.4
2273,2145.706544,60,72.6,71.6,71.6
2274,2147.662719,60,71.6,70.6,70.6
2275,2149.664221,58,72.4,71.4,71.4
2276,2151.671215,58,71.8,70.8,70.8
2277,2153.677088,58,73,72,72
2278,2155.664205,58,72.6,71.6,71.6
2279,2157.667279,58,72.2,71.2,71.2
2280,2159.671277,58,72.8,71.8,71.8
2281,2161.71387,58,72.6,71.6,71.6
2282,2163.702586,58,71.2,70.2,70.2
2283,2165.707798,58,73.4,72.4,72.4
2284,2167.654747,58,72,71,71
2285,2169.713048,56,71.4,70.4,70.4
2286,2171.649812,56,72.2,71.2,71.2
2287,2173.66625,56,73,72,72
2288,2175.704624,56,72.2,71.2,71.2
2289,2177.669602,56,72,71,71
2290,2179.7102,56,73,72,72
2291,2181.666287,56,72,71,71
2292,2183.666555,56,73,72,72
2293,2185.652138,56,73,72,72
2294,2187.664931,56,73.8,72.8,72.8
2295,2189.676756,54,72.6,71.6,71.6
2296,2191.688109,54,72.6,71.6,71.6
2297,2192.665472,54,73.6,72.6,72.6
2298,2194.68755,54,72.2,71.2,71.2
2299,2196.664518,54,73.8,72.8,72.8
2300,2198.662894,54,72.8,71.8,71.8
2301,2200.667097,54,72.6,71.6,71.6
2302,2202.684435,54,73.4,72.4,72.4
2303,2204.681945,54,72,71,71
2304,2206.662498,54,72.8,71.8,71.8
2305,2208.692202,52,72.4,71.4,71.4
2306,2210.666303,52,72.8,71.8,71.8
2307,2212.682133,52,74,73,73
2308,2214.743554,52,72.4,71.4,71.4
2309,2216.680118,52,73.2,72.2,72.2
2310,2218.64709,52,73.2,72.2,72.2
2311,2220.717451,52,72.4,71.4,71.4
2312,2222.679664,52,73,72,72
2313,2224.659625,52,73.2,72.2,72.2
2314,2225.646419,52,72.6,71.6,71.6
2315,2226.672687,50,72.8,71.8,71.8
2316,2228.671858,50,72.2,71.2,71.2
2317,2230.68701,50,73.6,72.6,72.6
2318,2232.692531,50,73.8,72.8,72.8
2319,2234.664163,50,73.6,72.6,72.6
2320,2236.668519,50,72.8,71.8,71.8
2321,2238.665025,50,73.4,72.4,72.4
2322,2240.686185,50,72.8,71.8,71.8
2323,2242.684138,50,73,72,72
2324,2244.657517,50,73.8,72.8,72.8
2325,2246.703156,48,72.4,71.4,71.4
2326,2248.659473,48,73,72,72
2327,2250.68364,48,73.2,72.2,72.2
2328,2252.693336,48,73.2,72.2,72.2
2329,2254.666593,48,73.6,72.6,72.6
2330,2256.645305,48,73.6,72.6,72.6
2331,2258.667537,48,73.2,72.2,72.2
2332,2260.697316,48,74,73,73
2333,2262.709955,48,73.4,72.4,72.4
2334,2264.670253,48,73.2,72.2,72.2
2335,2266.691115,46,73.6,72.6,72.6
2336,2268.690526,46,73.6,72.6,72.6
2337,2270.666108,46,73,72,72
2338,2272.671751,46,73,72,72
2339,2274.671186,46,73.6,72.6,72.6
2340,2276.711487,46,74,73,73
2341,2278.666631,46,74,73,73
2342,2280.699142,46,73,72,72
2343,2282.702388,46,72.8,71.8,71.8
2344,2284.694617,46,73.6,72.6,72.6
2345,2286.692117,44,74,73,73
2346,2288.738882,44,73,72,72
2347,2290.67717,44,73.4,72.4,72.4
2348,2292.669179,44,74,73,73
2349,2294.705949,44,73.2,72.2,72.2
2350,2296.669166,44,73.8,72.8,72.8
2351,2298.657463,44,73.4,72.4,72.4
2352,2300.703079,44,74.2,73.2,73.2
2353,2302.704509,44,74.2,73.2,73.2
2354,2304.68872,44,74.4,73.4,73.4
2355,2306.715417,42,74.6,73.6,73.6
2356,2308.667853,42,73.6,72.6,72.6
2357,2310.7164,42,74.2,73.2,73.2
2358,2312.670939,42,73.4,72.4,72.4
2359,2314.696591,42,73.8,72.8,72.8
2360,2316.648017,42,74.4,73.4,73.4
2361,2318.667172,42,73.8,72.8,72.8
2362,2320.689154,42,74,73,73
2363,2322.703403,42,74.6,73.6,73.6
2364,2324.676348,42,73,72,72
2365,2326.677605,40,75,74,74
2366,2328.678941,40,74,73,73
2367,2330.68327,40,73.4,72.4,72.4
2368,2332.719271,40,74,73,73
2369,2334.663889,40,74.2,73.2,73.2
2370,2336.691086,40,75,74,74
2371,2338.709542,40,73.8,72.8,72.8
2372,2340.707582,40,74.8,73.8,73.8
2373,2342.664644,40,74.4,73.4,73.4
2374,2344.697942,40,73.6,72.6,72.6
2375,2346.663297,38,74.8,73.8,73.8
2376,2348.667328,38,73.6,72.6,72.6
2377,2350.664794,38,73.8,72.8,72.8
2378,2352.671464,38,73.8,72.8,72.8
2379,2354.674617,38,73.8,72.8,72.8
2380,2356.70322,38,74.2,73.2,73.2
2381,2358.691727,38,75.2,74.2,74.2
2382,2360.703085,38,72.6,71.6,71.6
2383,2362.707731,38,74.2,73.2,73.2
2384,2364.665998,38,73.8,72.8,72.8
2385,2366.675597,36,74.6,73.6,73.6
2386,2368.706887,36,74,73,73
2387,2370.685655,36,74.6,73.6,73.6
2388,2372.694662,36,75.2,74.2,74.2
2389,2373.667209,36,73.6,72.6,72.6
2390,2375.667893,36,74.8,73.8,73.8
2391,2377.665276,36,75.4,74.4,74.4
2392,2379.717346,36,75,74,74
2393,2381.663782,36,75.2,74.2,74.2
2394,2383.682809,36,74.8,73.8,73.8
2395,2385.708247,34,73.6,72.6,72.6
2396,2387.665948,34,74.4,73.4,73.4
2397,2389.683958,34,74,73,73
2398,2391.670557,34,74.2,73.2,73.2
2399,2393.670939,34,73.6,72.6,72.6
2400,2395.688272,34,74,73,73
2401,2397.714944,34,74,73,73
2402,2399.711158,34,73.6,72.6,72.6
2403,2401.678022,34,74,73,73
2404,2403.669615,34,74.8,73.8,73.8
2405,2404.665588,32,74.8,73.8,73.8
2406,2406.660287,32,74.4,73.4,73.4
2407,2407.666895,32,73.2,72.2,72.2
2408,2409.672233,32,73.4,72.4,72.4
2409,2411.694605,32,73.6,72.6,72.6
2410,2413.663448,32,75,74,74
2411,2414.664303,32,74.2,73.2,73.2
2412,2416.680603,32,74,73,73
2413,2418.706696,32,74.6,73.6,73.6
2414,2420.668949,32,75.2,74.2,74.2
2415,2422.667784,30,73.6,72.6,72.6
2416,2424.650226,30,75.2,74.2,74.2
2417,2426.669411,30,74.2,73.2,73.2
2418,2428.661968,30,72.8,71.8,71.8
2419,2430.722288,30,73.6,72.6,72.6
2420,2432.64935,30,73.8,72.8,72.8
2421,2434.67865,30,74,73,73
2422,2436.703525,30,74,73,73
2423,2438.672292,30,73.8,72.8,72.8
2424,2440.692934,30,74.8,73.8,73.8
2425,2444.649571,30,74,73,73
2426,2446.684681,30,74.6,73.6,73.6
2427,2448.671217,30,73.8,72.8,72.8
2428,2450.685775,30,75,74,74
2429,2452.674642,30,74.4,73.4,73.4
2430,2454.666868,30,74,73,73
2431,2456.665665,30,73.6,72.6,72.6
2432,2458.663622,30,75.2,74.2,74.2
2433,2460.674481,30,74.6,73.6,73.6
2434,2462.675655,32,73.8,72.8,72.8
2435,2464.682151,32,73.6,72.6,72.6
2436,2466.664776,32,75.2,74.2,74.2
2437,2468.666695,32,74.4,73.4,73.4
2438,2470.68772,32,75.6,74.6,74.6
2439,2472.663424,32,74.6,73.6,73.6
2440,2474.669426,32,73,72,72
2441,2476.721762,32,74,73,73
2442,2478.693117,32,73.6,72.6,72.6
2443,2480.713827,32,73.8,72.8,72.8
2444,2482.668065,34,74,73,73
2445,2483.662845,34,74.6,73.6,73.6
2446,2485.671904,34,74.2,73.2,73.2
2447,2487.688095,34,73.4,72.4,72.4
2448,2489.700212,34,73.8,72.8,72.8
2449,2491.662189,34,73.8,72.8,72.8
2450,2493.665914,34,74.6,73.6,73.6
2451,2495.667922,34,74.4,73.4,73.4
2452,2497.689446,34,74.8,73.8,73.8
2453,2499.74965,34,74.2,73.2,73.2
2454,2501.787205,36,74.8,73.8,73.8
2455,2503.714547,36,73.4,72.4,72.4
2456,2505.691293,36,73.8,72.8,72.8
2457,2507.727838,36,74.8,73.8,73.8
2458,2509.71504,36,74.2,73.2,73.2
2459,2511.701511,36,74.6,73.6,73.6
2460,2513.685353,36,73.6,72.6,72.6
2461,2515.674295,36,74.8,73.8,73.8
2462,2517.649553,36,73.6,72.6,72.6
2463,2519.663645,36,74.8,73.8,73.8
2464,2521.684512,38,74.8,73.8,73.8
2465,2523.711458,38,73.6,72.6,72.6
2466,2525.672382,38,73.8,72.8,72.8
2467,2527.721198,38,73.8,72.8,72.8
2468,2529.670854,38,74.6,73.6,73.6
2469,2531.676781,38,73.6,72.6,72.6
2470,2533.693854,38,74.2,73.2,73.2
2471,2535.692569,38,74.4,73.4,73.4
2472,2537.676004,38,74.2,73.2,73.2
2473,2539.671389,38,74,73,73
2474,2541.664869,40,75.2,74.2,74.2
2475,2543.703579,40,74.4,73.4,73.4
2476,2545.665931,40,73.4,72.4,72.4
2477,2547.694149,40,74.8,73.8,73.8
2478,2549.664117,40,73.2,72.2,72.2
2479,2551.662242,40,74,73,73
2480,2553.688627,40,74,73,73
2481,2555.710872,40,74,73,73
2482,2557.709182,40,73.4,72.4,72.4
2483,2559.651004,40,74,73,73
2484,2561.670953,42,75.6,74.6,74.6
2485,2563.70478,42,74.4,73.4,73.4
2486,2565.680742,42,74.6,73.6,73.6
2487,2567.695303,42,74.2,73.2,73.2
2488,2569.664444,42,74.8,73.8,73.8
2489,2571.684063,42,75,74,74
2490,2573.68399,42,75.4,74.4,74.4
2491,2575.692413,42,74.6,73.6,73.6
2492,2577.706788,42,74.6,73.6,73.6
2493,2579.667426,42,74,73,73
2494,2581.709983,44,73.6,72.6,72.6
2495,2583.682125,44,74.2,73.2,73.2
2496,2585.663919,44,74.6,73.6,73.6
2497,2587.671429,44,74,73,73
2498,2589.690239,44,72.6,71.6,71.6
2499,2591.70549,44,73.8,72.8,72.8
2500,2593.667875,44,72.6,71.6,71.6
2501,2595.691501,44,73.6,72.6,72.6
2502,2597.668643,44,73.4,72.4,72.4
2503,2599.6686,44,74.2,73.2,73.2
2504,2601.691626,46,72.8,71.8,71.8
2505,2603.678477,46,73.4,72.4,72.4
2506,2605.70493,46,74.6,73.6,73.6
2507,2607.652769,46,75,74,74
2508,2609.670649,46,74,73,73
2509,2611.666544,46,75,74,74
2510,2613.674716,46,73.6,72.6,72.6
2511,2615.667978,46,73.6,72.6,72.6
2512,2617.683385,46,75.6,74.6,74.6
2513,2619.68009,46,74.2,73.2,73.2
2514,2621.701788,48,75.2,74.2,74.2
2515,2622.660018,48,74.6,73.6,73.6
2516,2624.661153,48,73.8,72.8,72.8
2517,2626.659776,48,72.8,71.8,71.8
2518,2628.660874,48,74.4,73.4,73.4
2519,2629.66001,48,74.4,73.4,73.4
2520,2631.659984,48,73.2,72.2,72.2
2521,2632.666969,48,73.6,72.6,72.6
2522,2634.659121,48,74,73,73
2523,2635.644906,48,74.2,73.2,73.2
2524,2636.661669,50,72.8,71.8,71.8
2525,2638.660513,50,73.4,72.4,72.4
2526,2639.66113,50,73.6,72.6,72.6
2527,2641.667648,50,73.6,72.6,72.6
2528,2642.692879,50,74.2,73.2,73.2
2529,2644.669536,50,73.6,72.6,72.6
2530,2645.66181,50,75.2,74.2,74.2
2531,2647.689489,50,74,73,73
2532,2649.658315,50,73.8,72.8,72.8
2533,2650.647092,50,74.2,73.2,73.2
2534,2651.685699,52,74,73,73
2535,2653.696408,52,73.8,72.8,72.8
2536,2654.660025,52,74.4,73.4,73.4
2537,2656.661729,52,74,73,73
2538,2657.658048,52,75,74,74
2539,2659.66106,52,73,72,72
2540,2660.644302,52,74.8,73.8,73.8
2541,2661.661363,52,74.4,73.4,73.4
2542,2663.659859,52,72.8,71.8,71.8
2543,2664.692459,52,73.2,72.2,72.2
2544,2666.679662,54,74.4,73.4,73.4
2545,2667.670885,54,75.2,74.2,74.2
2546,2668.658261,54,73.6,72.6,72.6
2547,2669.660568,54,73.4,72.4,72.4
2548,2671.682728,54,74.2,73.2,73.2
2549,2673.673188,54,72.8,71.8,71.8
2550,2674.661158,54,74.2,73.2,73.2
2551,2676.661168,54,73.2,72.2,72.2
2552,2677.660459,54,74.4,73.4,73.4
2553,2678.668989,54,73.2,72.2,72.2
2554,2680.660742,56,74.4,73.4,73.4
2555,2681.701416,56,73.8,72.8,72.8
2556,2683.705653,56,73,72,72
2557,2684.709572,56,74.8,73.8,73.8
2558,2686.706282,56,74.2,73.2,73.2
2559,2687.673454,56,74.8,73.8,73.8
2560,2689.665552,56,73.8,72.8,72.8
2561,2690.671953,56,74.6,73.6,73.6
2562,2692.707332,56,74,73,73
2563,2694.649801,56,72.8,71.8,71.8
2564,2696.661272,58,74,73,73
2565,2698.652947,58,71.6,70.6,70.6
2566,2700.672755,58,74.2,73.2,73.2
2567,2702.668945,58,73.8,72.8,72.8
2568,2704.683103,58,74.2,73.2,73.2
2569,2706.676305,58,73.2,72.2,72.2
2570,2708.665407,58,70.8,69.8,69.8
2571,2710.668062,58,72.8,71.8,71.8
2572,2712.668587,58,73.6,72.6,72.6
2573,2714.693304,58,72.6,71.6,71.6
2574,2716.710335,60,72.8,71.8,71.8
2575,2718.666333,60,74.4,73.4,73.4
2576,2720.669327,60,73.2,72.2,72.2
2577,2722.674754,60,73.2,72.2,72.2
2578,2724.671137,60,73.2,72.2,72.2
2579,2726.678866,60,74.2,73.2,73.2
2580,2728.65206,60,72,71,71
2581,2730.709983,60,73.2,72.2,72.2
2582,2732.646719,60,73.6,72.6,72.6
2583,2734.671223,60,73.6,72.6,72.6
2584,2736.669732,62,73.4,72.4,72.4
2585,2738.664103,62,72.6,71.6,71.6
2586,2740.651102,62,72.2,71.2,71.2
2587,2742.666487,62,74.2,73.2,73.2
2588,2744.651724,62,72.4,71.4,71.4
2589,2746.672717,62,73.2,72.2,72.2
2590,2748.747887,62,73.8,72.8,72.8
2591,2750.667283,62,73.8,72.8,72.8
2592,2751.668255,62,72.4,71.4,71.4
2593,2753.686911,62,73.4,72.4,72.4
2594,2755.692971,64,73.8,72.8,72.8
2595,2757.669201,64,72.8,71.8,71.8
2596,2759.671782,64,74.2,73.2,73.2
2597,2761.665644,64,74,73,73
2598,2763.665892,64,73,72,72
2599,2765.66993,64,72.4,71.4,71.4
2600,2767.664575,64,73.4,72.4,72.4
2601,2769.680197,64,73.2,72.2,72.2
2602,2770.711213,64,74,73,73
2603,2772.695898,64,73.4,72.4,72.4
2604,2774.725192,66,72.4,71.4,71.4
2605,2776.652194,66,73.8,72.8,72.8
2606,2778.666895,66,73.2,72.2,72.2
2607,2780.685191,66,72.6,71.6,71.6
2608,2782.669582,66,71.6,70.6,70.6
2609,2784.671911,66,73,72,72
2610,2786.66502,66,74,73,73
2611,2788.663994,66,71.8,70.8,70.8
2612,2790.710786,66,72.6,71.6,71.6
2613,2792.678743,66,74,73,73
2614,2794.667779,68,73,72,72
2615,2796.685498,68,72.4,71.4,71.4
2616,2798.663224,68,72.8,71.8,71.8
2617,2800.678192,68,72,71,71
2618,2802.693186,68,72.8,71.8,71.8
2619,2804.667881,68,72.6,71.6,71.6
2620,2806.661821,68,73.6,72.6,72.6
2621,2807.669579,68,73.4,72.4,72.4
2622,2809.661814,68,72.6,71.6,71.6
2623,2810.661765,68,73.2,72.2,72.2
2624,2812.665676,70,73.2,72.2,72.2
2625,2814.650405,70,72.2,71.2,71.2
2626,2816.718496,70,73.2,72.2,72.2
2627,2818.648,70,73.6,72.6,72.6
2628,2820.73173,70,73.8,72.8,72.8
2629,2822.667292,70,71.2,70.2,70.2
2630,2824.673752,70,72.8,71.8,71.8
2631,2826.686125,70,72.4,71.4,71.4
2632,2828.682672,70,72.6,71.6,71.6
2633,2830.674016,70,72.6,71.6,71.6
2634,2832.688067,72,72.6,71.6,71.6
2635,2834.694926,72,72,71,71
2636,2836.66455,72,72.8,71.8,71.8
2637,2838.681196,72,72,71,71
2638,2840.719057,72,72.6,71.6,71.6
2639,2842.649001,72,72.8,71.8,71.8
2640,2844.667567,72,73.4,72.4,72.4
2641,2846.666658,72,72,71,71
2642,2848.662652,72,72,71,71
2643,2850.668834,72,72.6,71.6,71.6
2644,2852.675549,74,71.8,70.8,70.8
2645,2854.672874,74,72.2,71.2,71.2
2646,2856.703102,74,71.4,70.4,70.4
2647,2858.699671,74,73.4,72.4,72.4
2648,2860.690183,74,72.4,71.4,71.4
2649,2862.666455,74,73,72,72
